hotel_name,aspect,sentiment
Marina Port Otel Akyaka,breakfast_quality,positive
Marina Port Otel Akyaka,cleanliness,positive
Marina Port Otel Akyaka,room_facilities,positive
Marina Port Otel Akyaka,pool_beach,negative
Marina Port Otel Akyaka,breakfast_quality,negative
Marina Port Otel Akyaka,cleanliness,negative
Marina Port Otel Akyaka,room_facilities,negative
Marina Port Otel Akyaka,pool_beach,positive
Marina Port Otel Akyaka,breakfast_quality,positive
Marina Port Otel Akyaka,cleanliness,positive
Marina Port Otel Akyaka,room_facilities,positive
Marina Port Otel Akyaka,pool_beach,positive
Marina Port Otel Akyaka,breakfast_quality,positive
Marina Port Otel Akyaka,cleanliness,positive
Marina Port Otel Akyaka,room_facilities,positive
Marina Port Otel Akyaka,pool_beach,positive
Marina Port Otel Akyaka,breakfast_quality,positive
Marina Port Otel Akyaka,cleanliness,positive
Marina Port Otel Akyaka,room_facilities,positive
Marina Port Otel Akyaka,pool_beach,positive
Marina Port Otel Akyaka,breakfast_quality,positive
Marina Port Otel Akyaka,cleanliness,positive
Marina Port Otel Akyaka,room_facilities,positive
Marina Port Otel Akyaka,pool_beach,positive
Marina Port Otel Akyaka,breakfast_quality,positive
Marina Port Otel Akyaka,cleanliness,positive
Marina Port Otel Akyaka,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,neutral
Acar Pansiyon,breakfast_quality,neutral
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Acar Pansiyon,pool_beach,positive
Acar Pansiyon,breakfast_quality,positive
Acar Pansiyon,cleanliness,positive
Acar Pansiyon,room_facilities,positive
Cumba Apart,pool_beach,positive
Cumba Apart,breakfast_quality,positive
Cumba Apart,cleanliness,positive
Cumba Apart,room_facilities,positive
Cumba Apart,pool_beach,negative
Cumba Apart,breakfast_quality,negative
Cumba Apart,cleanliness,negative
Cumba Apart,room_facilities,negative
Cumba Apart,pool_beach,positive
Cumba Apart,breakfast_quality,positive
Cumba Apart,cleanliness,positive
Cumba Apart,room_facilities,positive
Cumba Apart,pool_beach,positive
Cumba Apart,breakfast_quality,positive
Cumba Apart,cleanliness,positive
Cumba Apart,room_facilities,positive
Cumba Apart,pool_beach,negative
Cumba Apart,breakfast_quality,negative
Cumba Apart,cleanliness,negative
Cumba Apart,room_facilities,negative
Cumba Apart,pool_beach,positive
Cumba Apart,breakfast_quality,positive
Cumba Apart,cleanliness,positive
Cumba Apart,room_facilities,positive
Cumba Apart,pool_beach,positive
Cumba Apart,breakfast_quality,positive
Cumba Apart,cleanliness,positive
Cumba Apart,room_facilities,positive
Cumba Apart,pool_beach,positive
Cumba Apart,breakfast_quality,positive
Cumba Apart,cleanliness,positive
Cumba Apart,room_facilities,positive
Cumba Apart,pool_beach,negative
Cumba Apart,breakfast_quality,negative
Cumba Apart,cleanliness,positive
Cumba Apart,room_facilities,negative
Cumba Apart,pool_beach,positive
Cumba Apart,breakfast_quality,positive
Cumba Apart,cleanliness,positive
Cumba Apart,room_facilities,positive
Limon Otel,pool_beach,positive
Limon Otel,breakfast_quality,positive
Limon Otel,cleanliness,positive
Limon Otel,room_facilities,positive
Limon Otel,pool_beach,positive
Limon Otel,breakfast_quality,positive
Limon Otel,cleanliness,positive
Limon Otel,room_facilities,positive
Limon Otel,pool_beach,positive
Limon Otel,breakfast_quality,positive
Limon Otel,cleanliness,positive
Limon Otel,room_facilities,positive
Limon Otel,pool_beach,positive
Limon Otel,breakfast_quality,positive
Limon Otel,cleanliness,positive
Limon Otel,room_facilities,positive
Limon Otel,pool_beach,neutral
Limon Otel,breakfast_quality,positive
Limon Otel,cleanliness,positive
Limon Otel,room_facilities,neutral
Limon Otel,pool_beach,positive
Limon Otel,breakfast_quality,positive
Limon Otel,cleanliness,positive
Limon Otel,room_facilities,positive
Limon Otel,pool_beach,negative
Limon Otel,breakfast_quality,negative
Limon Otel,cleanliness,negative
Limon Otel,room_facilities,negative
Limon Otel,pool_beach,positive
Limon Otel,breakfast_quality,positive
Limon Otel,cleanliness,positive
Limon Otel,room_facilities,positive
Limon Otel,pool_beach,neutral
Limon Otel,breakfast_quality,positive
Limon Otel,cleanliness,positive
Limon Otel,room_facilities,positive
Limon Otel,pool_beach,neutral
Limon Otel,breakfast_quality,neutral
Limon Otel,cleanliness,neutral
Limon Otel,room_facilities,neutral
KÖRFEZ OTEL & RESTAURANT,pool_beach,negative
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,negative
KÖRFEZ OTEL & RESTAURANT,cleanliness,negative
KÖRFEZ OTEL & RESTAURANT,room_facilities,negative
KÖRFEZ OTEL & RESTAURANT,pool_beach,positive
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,positive
KÖRFEZ OTEL & RESTAURANT,cleanliness,positive
KÖRFEZ OTEL & RESTAURANT,room_facilities,positive
KÖRFEZ OTEL & RESTAURANT,pool_beach,negative
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,negative
KÖRFEZ OTEL & RESTAURANT,cleanliness,negative
KÖRFEZ OTEL & RESTAURANT,room_facilities,negative
KÖRFEZ OTEL & RESTAURANT,pool_beach,negative
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,negative
KÖRFEZ OTEL & RESTAURANT,cleanliness,negative
KÖRFEZ OTEL & RESTAURANT,room_facilities,negative
KÖRFEZ OTEL & RESTAURANT,pool_beach,positive
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,positive
KÖRFEZ OTEL & RESTAURANT,cleanliness,positive
KÖRFEZ OTEL & RESTAURANT,room_facilities,positive
KÖRFEZ OTEL & RESTAURANT,pool_beach,negative
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,negative
KÖRFEZ OTEL & RESTAURANT,cleanliness,negative
KÖRFEZ OTEL & RESTAURANT,room_facilities,negative
KÖRFEZ OTEL & RESTAURANT,pool_beach,positive
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,positive
KÖRFEZ OTEL & RESTAURANT,cleanliness,positive
KÖRFEZ OTEL & RESTAURANT,room_facilities,positive
KÖRFEZ OTEL & RESTAURANT,pool_beach,negative
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,negative
KÖRFEZ OTEL & RESTAURANT,cleanliness,negative
KÖRFEZ OTEL & RESTAURANT,room_facilities,negative
KÖRFEZ OTEL & RESTAURANT,pool_beach,negative
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,negative
KÖRFEZ OTEL & RESTAURANT,cleanliness,negative
KÖRFEZ OTEL & RESTAURANT,room_facilities,negative
KÖRFEZ OTEL & RESTAURANT,pool_beach,positive
KÖRFEZ OTEL & RESTAURANT,breakfast_quality,positive
KÖRFEZ OTEL & RESTAURANT,cleanliness,positive
KÖRFEZ OTEL & RESTAURANT,room_facilities,positive
Gaye Apart Hotel,pool_beach,positive
Gaye Apart Hotel,breakfast_quality,positive
Gaye Apart Hotel,cleanliness,positive
Gaye Apart Hotel,room_facilities,positive
Gaye Apart Hotel,pool_beach,positive
Gaye Apart Hotel,breakfast_quality,positive
Gaye Apart Hotel,cleanliness,positive
Gaye Apart Hotel,room_facilities,positive
Gaye Apart Hotel,pool_beach,negative
Gaye Apart Hotel,breakfast_quality,negative
Gaye Apart Hotel,cleanliness,negative
Gaye Apart Hotel,room_facilities,negative
Gaye Apart Hotel,pool_beach,positive
Gaye Apart Hotel,breakfast_quality,positive
Gaye Apart Hotel,cleanliness,positive
Gaye Apart Hotel,room_facilities,positive
Gaye Apart Hotel,pool_beach,positive
Gaye Apart Hotel,breakfast_quality,positive
Gaye Apart Hotel,cleanliness,positive
Gaye Apart Hotel,room_facilities,positive
Gaye Apart Hotel,pool_beach,negative
Gaye Apart Hotel,breakfast_quality,negative
Gaye Apart Hotel,cleanliness,negative
Gaye Apart Hotel,room_facilities,negative
Gaye Apart Hotel,pool_beach,positive
Gaye Apart Hotel,breakfast_quality,positive
Gaye Apart Hotel,cleanliness,positive
Gaye Apart Hotel,room_facilities,positive
Gaye Apart Hotel,pool_beach,positive
Gaye Apart Hotel,breakfast_quality,positive
Gaye Apart Hotel,cleanliness,positive
Gaye Apart Hotel,room_facilities,positive
Gaye Apart Hotel,pool_beach,positive
Gaye Apart Hotel,breakfast_quality,positive
Gaye Apart Hotel,cleanliness,positive
Gaye Apart Hotel,room_facilities,positive
Gaye Apart Hotel,pool_beach,positive
Gaye Apart Hotel,breakfast_quality,positive
Gaye Apart Hotel,cleanliness,positive
Gaye Apart Hotel,room_facilities,negative
Dedeoğlu Apart,pool_beach,positive
Dedeoğlu Apart,breakfast_quality,positive
Dedeoğlu Apart,cleanliness,positive
Dedeoğlu Apart,room_facilities,positive
Dedeoğlu Apart,pool_beach,positive
Dedeoğlu Apart,breakfast_quality,positive
Dedeoğlu Apart,cleanliness,positive
Dedeoğlu Apart,room_facilities,positive
Dedeoğlu Apart,pool_beach,positive
Dedeoğlu Apart,breakfast_quality,positive
Dedeoğlu Apart,cleanliness,positive
Dedeoğlu Apart,room_facilities,positive
Dedeoğlu Apart,pool_beach,positive
Dedeoğlu Apart,breakfast_quality,positive
Dedeoğlu Apart,cleanliness,positive
Dedeoğlu Apart,room_facilities,positive
Dedeoğlu Apart,pool_beach,neutral
Dedeoğlu Apart,breakfast_quality,negative
Dedeoğlu Apart,cleanliness,negative
Dedeoğlu Apart,room_facilities,neutral
Dedeoğlu Apart,pool_beach,positive
Dedeoğlu Apart,breakfast_quality,positive
Dedeoğlu Apart,cleanliness,positive
Dedeoğlu Apart,room_facilities,positive
Dedeoğlu Apart,pool_beach,positive
Dedeoğlu Apart,breakfast_quality,positive
Dedeoğlu Apart,cleanliness,positive
Dedeoğlu Apart,room_facilities,positive
Dedeoğlu Apart,pool_beach,positive
Dedeoğlu Apart,breakfast_quality,positive
Dedeoğlu Apart,cleanliness,positive
Dedeoğlu Apart,room_facilities,positive
Dedeoğlu Apart,pool_beach,positive
Dedeoğlu Apart,breakfast_quality,positive
Dedeoğlu Apart,cleanliness,positive
Dedeoğlu Apart,room_facilities,positive
Dedeoğlu Apart,pool_beach,neutral
Dedeoğlu Apart,breakfast_quality,neutral
Dedeoğlu Apart,cleanliness,neutral
Dedeoğlu Apart,room_facilities,neutral
MERKEZ APART PANSİYON,pool_beach,negative
MERKEZ APART PANSİYON,breakfast_quality,negative
MERKEZ APART PANSİYON,cleanliness,negative
MERKEZ APART PANSİYON,room_facilities,positive
MERKEZ APART PANSİYON,pool_beach,negative
MERKEZ APART PANSİYON,breakfast_quality,negative
MERKEZ APART PANSİYON,cleanliness,negative
MERKEZ APART PANSİYON,room_facilities,negative
MERKEZ APART PANSİYON,pool_beach,positive
MERKEZ APART PANSİYON,breakfast_quality,positive
MERKEZ APART PANSİYON,cleanliness,positive
MERKEZ APART PANSİYON,room_facilities,neutral
MERKEZ APART PANSİYON,pool_beach,negative
MERKEZ APART PANSİYON,breakfast_quality,negative
MERKEZ APART PANSİYON,cleanliness,negative
MERKEZ APART PANSİYON,room_facilities,negative
MERKEZ APART PANSİYON,pool_beach,positive
MERKEZ APART PANSİYON,breakfast_quality,positive
MERKEZ APART PANSİYON,cleanliness,positive
MERKEZ APART PANSİYON,room_facilities,positive
MERKEZ APART PANSİYON,pool_beach,neutral
MERKEZ APART PANSİYON,breakfast_quality,neutral
MERKEZ APART PANSİYON,cleanliness,positive
MERKEZ APART PANSİYON,room_facilities,neutral
MERKEZ APART PANSİYON,pool_beach,positive
MERKEZ APART PANSİYON,breakfast_quality,positive
MERKEZ APART PANSİYON,cleanliness,negative
MERKEZ APART PANSİYON,room_facilities,positive
MERKEZ APART PANSİYON,pool_beach,negative
MERKEZ APART PANSİYON,breakfast_quality,negative
MERKEZ APART PANSİYON,cleanliness,negative
MERKEZ APART PANSİYON,room_facilities,negative
MERKEZ APART PANSİYON,pool_beach,negative
MERKEZ APART PANSİYON,breakfast_quality,negative
MERKEZ APART PANSİYON,cleanliness,negative
MERKEZ APART PANSİYON,room_facilities,neutral
MERKEZ APART PANSİYON,pool_beach,negative
MERKEZ APART PANSİYON,breakfast_quality,negative
MERKEZ APART PANSİYON,cleanliness,negative
MERKEZ APART PANSİYON,room_facilities,negative
Berlin Apart pansiyo,pool_beach,positive
Berlin Apart pansiyo,breakfast_quality,positive
Berlin Apart pansiyo,cleanliness,positive
Berlin Apart pansiyo,room_facilities,positive
Berlin Apart pansiyo,pool_beach,negative
Berlin Apart pansiyo,breakfast_quality,negative
Berlin Apart pansiyo,cleanliness,negative
Berlin Apart pansiyo,room_facilities,neutral
Berlin Apart pansiyo,pool_beach,negative
Berlin Apart pansiyo,breakfast_quality,negative
Berlin Apart pansiyo,cleanliness,negative
Berlin Apart pansiyo,room_facilities,negative
Berlin Apart pansiyo,pool_beach,negative
Berlin Apart pansiyo,breakfast_quality,negative
Berlin Apart pansiyo,cleanliness,negative
Berlin Apart pansiyo,room_facilities,negative
Berlin Apart pansiyo,pool_beach,negative
Berlin Apart pansiyo,breakfast_quality,negative
Berlin Apart pansiyo,cleanliness,negative
Berlin Apart pansiyo,room_facilities,negative
Berlin Apart pansiyo,pool_beach,negative
Berlin Apart pansiyo,breakfast_quality,negative
Berlin Apart pansiyo,cleanliness,negative
Berlin Apart pansiyo,room_facilities,negative
Berlin Apart pansiyo,pool_beach,negative
Berlin Apart pansiyo,breakfast_quality,negative
Berlin Apart pansiyo,cleanliness,negative
Berlin Apart pansiyo,room_facilities,neutral
Berlin Apart pansiyo,pool_beach,neutral
Berlin Apart pansiyo,breakfast_quality,neutral
Berlin Apart pansiyo,cleanliness,positive
Berlin Apart pansiyo,room_facilities,neutral
Berlin Apart pansiyo,pool_beach,positive
Berlin Apart pansiyo,breakfast_quality,positive
Berlin Apart pansiyo,cleanliness,positive
Berlin Apart pansiyo,room_facilities,positive
Berlin Apart pansiyo,pool_beach,positive
Berlin Apart pansiyo,breakfast_quality,positive
Berlin Apart pansiyo,cleanliness,positive
Berlin Apart pansiyo,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Akyaka Apart Konaklama,pool_beach,positive
Akyaka Apart Konaklama,breakfast_quality,positive
Akyaka Apart Konaklama,cleanliness,positive
Akyaka Apart Konaklama,room_facilities,positive
Yener Apart,pool_beach,positive
Yener Apart,breakfast_quality,positive
Yener Apart,cleanliness,positive
Yener Apart,room_facilities,positive
Yener Apart,pool_beach,positive
Yener Apart,breakfast_quality,positive
Yener Apart,cleanliness,positive
Yener Apart,room_facilities,positive
Yener Apart,pool_beach,positive
Yener Apart,breakfast_quality,positive
Yener Apart,cleanliness,positive
Yener Apart,room_facilities,positive
Yener Apart,pool_beach,positive
Yener Apart,breakfast_quality,positive
Yener Apart,cleanliness,positive
Yener Apart,room_facilities,positive
Yener Apart,pool_beach,negative
Yener Apart,breakfast_quality,negative
Yener Apart,cleanliness,negative
Yener Apart,room_facilities,negative
Yener Apart,pool_beach,positive
Yener Apart,breakfast_quality,positive
Yener Apart,cleanliness,positive
Yener Apart,room_facilities,positive
Yener Apart,pool_beach,positive
Yener Apart,breakfast_quality,positive
Yener Apart,cleanliness,positive
Yener Apart,room_facilities,positive
Yener Apart,pool_beach,positive
Yener Apart,breakfast_quality,positive
Yener Apart,cleanliness,positive
Yener Apart,room_facilities,positive
Yener Apart,pool_beach,positive
Yener Apart,breakfast_quality,positive
Yener Apart,cleanliness,positive
Yener Apart,room_facilities,positive
Yener Apart,pool_beach,negative
Yener Apart,breakfast_quality,negative
Yener Apart,cleanliness,negative
Yener Apart,room_facilities,negative
Akyaka Yeşil Apart,pool_beach,positive
Akyaka Yeşil Apart,breakfast_quality,positive
Akyaka Yeşil Apart,cleanliness,positive
Akyaka Yeşil Apart,room_facilities,positive
Akyaka Yeşil Apart,pool_beach,positive
Akyaka Yeşil Apart,breakfast_quality,positive
Akyaka Yeşil Apart,cleanliness,positive
Akyaka Yeşil Apart,room_facilities,positive
